"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.232018340E1,2.593994141E-3,-4.013061523E-3,-2.868652344E-3,5.573386283E-3
2.232268584E1,1.541137695E-3,-1.892089844E-3,-1.815795898E-3,3.041746886E-3
2.232515777E1,1.541137695E-3,2.441406250E-4,-7.476806641E-4,1.730241722E-3
2.232766021E1,4.730224609E-3,-8.239746094E-4,3.204345703E-4,4.812134384E-3
2.233013213E1,2.593994141E-3,-1.892089844E-3,-1.815795898E-3,3.688620924E-3
2.233263457E1,3.662109375E-3,2.441406250E-4,-7.476806641E-4,3.745620922E-3
2.233510650E1,1.541137695E-3,2.441406250E-4,3.204345703E-4,1.592918188E-3
2.233760894E1,-5.950927734E-4,2.441406250E-4,-7.476806641E-4,9.862892219E-4
2.234008086E1,2.593994141E-3,-4.013061523E-3,-2.868652344E-3,5.573386283E-3
2.234258330E1,5.798339844E-3,2.380371094E-3,-7.476806641E-4,6.312363889E-3
2.234508575E1,5.798339844E-3,2.441406250E-4,-7.476806641E-4,5.851442212E-3
2.234755767E1,3.662109375E-3,-8.239746094E-4,1.388549805E-3,4.002255588E-3
2.235006011E1,4.730224609E-4,2.441406250E-4,2.456665039E-3,2.513674205E-3
2.235253204E1,2.593994141E-3,1.312255859E-3,-7.476806641E-4,3.001640788E-3
2.235503448E1,2.593994141E-3,-1.892089844E-3,-2.868652344E-3,4.305574973E-3
2.235750640E1,2.593994141E-3,-8.239746094E-4,-1.815795898E-3,3.271827395E-3
2.236000884E1,5.798339844E-3,2.441406250E-4,-2.868652344E-3,6.473755931E-3
2.236248076E1,-5.950927734E-4,2.441406250E-4,-2.868652344E-3,2.939882025E-3
2.236498321E1,4.730224609E-4,2.441406250E-4,-7.476806641E-4,9.178133082E-4
2.236745513E1,4.730224609E-4,-8.239746094E-4,-1.815795898E-3,2.049341150E-3
2.236995757E1,4.730224609E-4,-4.013061523E-3,-1.815795898E-3,4.430070855E-3
2.237242950E1,4.730224609E-4,2.441406250E-4,-7.476806641E-4,9.178133082E-4
2.237493194E1,3.662109375E-3,-8.239746094E-4,3.204345703E-4,3.767314368E-3
2.237743438E1,3.662109375E-3,-1.892089844E-3,-7.476806641E-4,4.189281015E-3
2.237993682E1,3.662109375E-3,-1.892089844E-3,3.509521484E-3,5.413666974E-3
2.238240874E1,2.593994141E-3,-1.892089844E-3,3.204345703E-4,3.226683730E-3
2.238488067E1,4.730224609E-4,-8.239746094E-4,-7.476806641E-4,1.209012316E-3
2.238738311E1,3.662109375E-3,2.380371094E-3,-3.936767578E-3,5.880080831E-3
2.238988555E1,2.593994141E-3,1.312255859E-3,-7.476806641E-4,3.001640788E-3
2.239235747E1,4.730224609E-4,-8.239746094E-4,-7.476806641E-4,1.209012316E-3
2.239485992E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.239733184E1,4.730224609E-4,-1.892089844E-3,-7.476806641E-4,2.088727029E-3
2.239980376E1,4.730224609E-4,1.312255859E-3,3.204345703E-4,1.431238625E-3
2.240230621E1,1.541137695E-3,2.380371094E-3,-7.476806641E-4,2.932626522E-3
2.240480865E1,2.593994141E-3,-1.892089844E-3,1.388549805E-3,3.498125232E-3
2.240728057E1,3.662109375E-3,1.312255859E-3,1.388549805E-3,4.130512205E-3
2.240978301E1,2.593994141E-3,1.312255859E-3,-1.815795898E-3,3.427526191E-3
2.241225494E1,5.798339844E-3,-8.239746094E-4,-1.815795898E-3,6.131622448E-3
2.241472686E1,4.730224609E-3,-1.892089844E-3,-2.868652344E-3,5.846725160E-3
2.241722930E1,4.730224609E-4,-2.944946289E-3,-7.476806641E-4,3.074977279E-3
2.241973174E1,1.541137695E-3,-8.239746094E-4,-1.815795898E-3,2.520149658E-3
2.242223418E1,4.730224609E-3,2.441406250E-4,-1.815795898E-3,5.072646671E-3
2.242470611E1,4.730224609E-3,1.312255859E-3,3.204345703E-4,4.919320950E-3
2.242717803E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
2.242968047E1,6.866455078E-3,-8.239746094E-4,-7.476806641E-4,6.956016523E-3
2.243218291E1,4.730224609E-3,2.441406250E-4,3.204345703E-4,4.747347450E-3
2.243465484E1,4.730224609E-4,-8.239746094E-4,3.204345703E-4,1.002677774E-3
2.243712676E1,1.541137695E-3,2.441406250E-4,-2.868652344E-3,3.265559111E-3
2.243962920E1,4.730224609E-4,2.441406250E-4,-1.815795898E-3,1.892212894E-3
2.244210113E1,3.662109375E-3,2.441406250E-4,-7.476806641E-4,3.745620922E-3
2.244460357E1,3.662109375E-3,-1.892089844E-3,3.204345703E-4,4.134456115E-3
2.244710601E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.244957793E1,1.541137695E-3,-8.239746094E-4,-1.815795898E-3,2.520149658E-3
2.245204986E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.245455230E1,1.541137695E-3,-1.892089844E-3,3.204345703E-4,2.461257339E-3
2.245705474E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.245955718E1,3.662109375E-3,1.312255859E-3,-1.815795898E-3,4.293037999E-3
2.246202910E1,4.730224609E-3,2.441406250E-4,-1.815795898E-3,5.072646671E-3
2.246453155E1,4.730224609E-3,-8.239746094E-4,3.204345703E-4,4.812134384E-3
2.246700347E1,4.730224609E-3,1.312255859E-3,-1.815795898E-3,5.233942590E-3
2.246950591E1,2.593994141E-3,-8.239746094E-4,-5.004882812E-3,5.697068696E-3
2.247200835E1,4.730224609E-4,2.441406250E-4,-1.815795898E-3,1.892212894E-3
2.247451080E1,1.541137695E-3,2.441406250E-4,3.509521484E-3,3.840761785E-3
2.247698272E1,2.593994141E-3,-2.944946289E-3,3.204345703E-4,3.937536357E-3
2.247948516E1,4.730224609E-3,-8.239746094E-4,-7.476806641E-4,4.859319437E-3
2.248195708E1,3.662109375E-3,1.312255859E-3,-2.868652344E-3,4.833448746E-3
2.248445952E1,2.593994141E-3,-2.944946289E-3,-2.868652344E-3,4.861139837E-3
2.248696197E1,1.541137695E-3,-1.892089844E-3,-1.815795898E-3,3.041746886E-3
2.248943389E1,4.730224609E-4,1.312255859E-3,-7.476806641E-4,1.582653488E-3
2.249193633E1,2.593994141E-3,2.380371094E-3,-1.815795898E-3,3.961323881E-3
2.249440826E1,4.730224609E-3,-8.239746094E-4,-3.936767578E-3,6.209033578E-3
2.249691070E1,2.593994141E-3,-2.944946289E-3,-3.936767578E-3,5.558745651E-3
2.249938262E1,-1.663208008E-3,1.312255859E-3,1.388549805E-3,2.533050903E-3
2.250188506E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
2.250438750E1,4.730224609E-3,-8.239746094E-4,-3.936767578E-3,6.209033578E-3
2.250685943E1,2.593994141E-3,-8.239746094E-4,-2.868652344E-3,3.954352795E-3
2.250933135E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.251183379E1,1.541137695E-3,-8.239746094E-4,3.204345703E-4,1.776715471E-3
2.251433623E1,1.541137695E-3,1.312255859E-3,-2.868652344E-3,3.510881243E-3
2.251680816E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.251931060E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.252178252E1,-5.950927734E-4,1.312255859E-3,-7.476806641E-4,1.623322896E-3
2.252428496E1,1.541137695E-3,2.441406250E-4,-7.476806641E-4,1.730241722E-3
2.252675689E1,3.662109375E-3,2.380371094E-3,3.204345703E-4,4.379485122E-3
2.252925933E1,3.662109375E-3,1.312255859E-3,1.388549805E-3,4.130512205E-3
2.253173125E1,2.593994141E-3,2.380371094E-3,-1.815795898E-3,3.961323881E-3
2.253423370E1,1.541137695E-3,2.441406250E-4,-7.476806641E-4,1.730241722E-3
2.253670562E1,3.662109375E-3,-8.239746094E-4,1.388549805E-3,4.002255588E-3
2.253920806E1,3.662109375E-3,1.312255859E-3,2.456665039E-3,4.600898133E-3
2.254171050E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.254421294E1,1.541137695E-3,2.441406250E-4,-1.815795898E-3,2.394122968E-3
2.254668487E1,4.730224609E-3,2.441406250E-4,-3.936767578E-3,6.158958391E-3
2.254915679E1,3.662109375E-3,2.441406250E-4,3.204345703E-4,3.684199782E-3
2.255165923E1,6.866455078E-3,2.441406250E-4,3.204345703E-4,6.878262011E-3
2.255413116E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.255663360E1,4.730224609E-4,-2.944946289E-3,-1.815795898E-3,3.491929787E-3
2.255910552E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.256160796E1,6.866455078E-3,1.312255859E-3,3.204345703E-4,6.998063953E-3
2.256407989E1,2.593994141E-3,1.312255859E-3,3.509521484E-3,4.557144072E-3
2.256658233E1,3.662109375E-3,-8.239746094E-4,3.204345703E-4,3.767314368E-3
2.256905425E1,4.730224609E-3,-8.239746094E-4,-7.476806641E-4,4.859319437E-3
2.257155669E1,-5.950927734E-4,-1.892089844E-3,2.456665039E-3,3.157426563E-3
2.257405913E1,1.541137695E-3,-5.081176758E-3,-2.868652344E-3,6.035116313E-3
2.257653106E1,2.593994141E-3,-4.013061523E-3,-3.936767578E-3,6.191252487E-3
2.257903350E1,4.730224609E-4,-1.892089844E-3,-1.815795898E-3,2.664745573E-3
2.258150542E1,1.541137695E-3,-8.239746094E-4,-1.815795898E-3,2.520149658E-3
2.258400786E1,4.730224609E-3,-8.239746094E-4,-7.476806641E-4,4.859319437E-3
2.258647979E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
2.258898223E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.259145415E1,1.541137695E-3,-1.892089844E-3,-1.815795898E-3,3.041746886E-3
2.259395660E1,4.730224609E-4,-8.239746094E-4,-1.815795898E-3,2.049341150E-3
2.259642852E1,4.730224609E-4,-8.239746094E-4,-3.936767578E-3,4.049793003E-3
2.259893096E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.260143340E1,2.593994141E-3,1.312255859E-3,-1.815795898E-3,3.427526191E-3
2.260390533E1,1.541137695E-3,-1.892089844E-3,-5.004882812E-3,5.568120090E-3
2.260640777E1,6.866455078E-3,2.441406250E-4,-2.868652344E-3,7.445601134E-3
2.260887969E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.261138213E1,2.593994141E-3,-2.944946289E-3,-1.815795898E-3,4.324191137E-3
2.261385406E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.261635650E1,2.593994141E-3,1.312255859E-3,3.204345703E-4,2.924636619E-3
2.261882842E1,3.662109375E-3,2.441406250E-4,-1.815795898E-3,4.094846086E-3
2.262133086E1,1.541137695E-3,-8.239746094E-4,-1.815795898E-3,2.520149658E-3
2.262383330E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
2.262630523E1,2.593994141E-3,-1.892089844E-3,-5.004882812E-3,5.946230869E-3
2.262880767E1,2.593994141E-3,1.312255859E-3,-3.936767578E-3,4.893767465E-3
2.263127959E1,4.730224609E-3,2.441406250E-4,-5.004882812E-3,6.890825891E-3
2.263378204E1,2.593994141E-3,2.441406250E-4,-6.072998047E-3,6.608306555E-3
2.263625396E1,4.730224609E-4,-4.013061523E-3,3.204345703E-4,4.053528260E-3
2.263875640E1,4.730224609E-4,-4.013061523E-3,1.388549805E-3,4.272760653E-3
2.264122832E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.264373076E1,3.662109375E-3,2.441406250E-4,1.388549805E-3,3.924120319E-3
2.264620269E1,2.593994141E-3,-4.013061523E-3,-7.476806641E-4,4.836578829E-3
2.264870513E1,1.541137695E-3,-2.944946289E-3,-1.815795898E-3,3.787469972E-3
2.265117705E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
2.265367950E1,2.593994141E-3,-8.239746094E-4,-1.815795898E-3,3.271827395E-3
2.265618194E1,3.662109375E-3,2.380371094E-3,-1.815795898E-3,4.730150776E-3
2.265865386E1,3.662109375E-3,2.441406250E-4,-2.868652344E-3,4.658306129E-3
2.266115630E1,4.730224609E-3,-8.239746094E-4,-2.868652344E-3,5.593131974E-3
2.266365874E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.266613067E1,4.730224609E-4,-1.892089844E-3,-1.815795898E-3,2.664745573E-3
2.266860259E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.267110503E1,2.593994141E-3,1.312255859E-3,3.204345703E-4,2.924636619E-3
2.267357696E1,4.730224609E-4,1.312255859E-3,-7.476806641E-4,1.582653488E-3
2.267607940E1,4.730224609E-3,2.441406250E-4,3.204345703E-4,4.747347450E-3
2.267855132E1,4.730224609E-3,2.441406250E-4,-1.815795898E-3,5.072646671E-3
2.268105376E1,4.730224609E-4,-8.239746094E-4,-7.476806641E-4,1.209012316E-3
2.268355621E1,4.730224609E-4,2.441406250E-4,1.388549805E-3,1.487086229E-3
2.268602813E1,1.541137695E-3,1.312255859E-3,-2.868652344E-3,3.510881243E-3
2.268853057E1,2.593994141E-3,-1.892089844E-3,-2.868652344E-3,4.305574973E-3
2.269100249E1,3.662109375E-3,2.441406250E-4,-2.868652344E-3,4.658306129E-3
2.269350494E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.269597686E1,2.593994141E-3,-1.892089844E-3,-1.815795898E-3,3.688620924E-3
2.269847930E1,5.798339844E-3,2.441406250E-4,-7.476806641E-4,5.851442212E-3
2.270095122E1,3.662109375E-3,-8.239746094E-4,3.204345703E-4,3.767314368E-3
2.270345367E1,-1.663208008E-3,-1.892089844E-3,-7.476806641E-4,2.627792083E-3
2.270592559E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.270842803E1,3.662109375E-3,2.441406250E-4,3.204345703E-4,3.684199782E-3
2.271093047E1,3.662109375E-3,-8.239746094E-4,-2.868652344E-3,4.724314289E-3
2.271340240E1,3.662109375E-3,1.312255859E-3,-1.815795898E-3,4.293037999E-3
2.271590484E1,5.798339844E-3,2.441406250E-4,3.204345703E-4,5.812316913E-3
2.271837676E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.272087920E1,2.593994141E-3,2.441406250E-4,-1.815795898E-3,3.175771558E-3
2.272335113E1,5.798339844E-3,-8.239746094E-4,-6.072998047E-3,8.436882385E-3
2.272585357E1,5.798339844E-3,1.312255859E-3,-7.476806641E-4,5.991809974E-3
2.272832549E1,4.730224609E-4,1.312255859E-3,3.204345703E-4,1.431238625E-3
2.273082793E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.273329986E1,2.593994141E-3,-8.239746094E-4,-1.815795898E-3,3.271827395E-3
2.273580230E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.273830474E1,4.730224609E-4,-8.239746094E-4,-7.476806641E-4,1.209012316E-3
2.274077666E1,-5.950927734E-4,2.441406250E-4,3.204345703E-4,7.186225488E-4
2.274327910E1,3.662109375E-3,1.312255859E-3,-7.476806641E-4,3.961323881E-3
2.274575103E1,4.730224609E-3,2.441406250E-4,-7.476806641E-4,4.795170057E-3
2.274825347E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.275072539E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.275322784E1,3.662109375E-3,2.441406250E-4,-1.815795898E-3,4.094846086E-3
2.275569976E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.275820220E1,1.541137695E-3,-8.239746094E-4,-7.476806641E-4,1.900806652E-3
2.276070464E1,4.730224609E-3,2.441406250E-4,-1.815795898E-3,5.072646671E-3
2.276320708E1,1.541137695E-3,-8.239746094E-4,3.204345703E-4,1.776715471E-3
2.276570952E1,1.541137695E-3,2.441406250E-4,-7.476806641E-4,1.730241722E-3
2.276818145E1,4.730224609E-3,2.441406250E-4,-7.476806641E-4,4.795170057E-3
2.277068389E1,3.662109375E-3,-8.239746094E-4,-2.868652344E-3,4.724314289E-3
2.277315581E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.277565826E1,4.730224609E-3,2.441406250E-4,2.456665039E-3,5.335712943E-3
2.277813018E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.278063262E1,5.798339844E-3,-8.239746094E-4,-7.476806641E-4,5.904126140E-3
2.278313506E1,2.593994141E-3,-1.892089844E-3,-2.868652344E-3,4.305574973E-3
2.278560699E1,3.662109375E-3,2.441406250E-4,-2.868652344E-3,4.658306129E-3
2.278807891E1,1.541137695E-3,-2.944946289E-3,3.204345703E-4,3.339235295E-3
2.279058135E1,2.593994141E-3,1.312255859E-3,-7.476806641E-4,3.001640788E-3
2.279305328E1,5.798339844E-3,2.441406250E-4,-1.815795898E-3,6.080909828E-3
2.279555572E1,4.730224609E-4,-8.239746094E-4,-1.815795898E-3,2.049341150E-3
2.279805816E1,2.593994141E-3,1.312255859E-3,-7.476806641E-4,3.001640788E-3
2.280053008E1,4.730224609E-3,-8.239746094E-4,-1.815795898E-3,5.133329695E-3
2.280303252E1,7.934570312E-3,-8.239746094E-4,-3.936767578E-3,8.895756245E-3
2.280550445E1,3.662109375E-3,2.441406250E-4,3.204345703E-4,3.684199782E-3
2.280800689E1,4.730224609E-4,2.380371094E-3,1.388549805E-3,2.796066407E-3
2.281047881E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.281298125E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.281545318E1,3.662109375E-3,2.441406250E-4,2.456665039E-3,4.416543086E-3
2.281795562E1,-5.950927734E-4,2.380371094E-3,3.204345703E-4,2.474465653E-3
2.282042754E1,1.541137695E-3,2.441406250E-4,1.388549805E-3,2.088727029E-3
2.282292998E1,3.662109375E-3,1.312255859E-3,3.204345703E-4,3.903298455E-3
2.282543243E1,2.593994141E-3,1.312255859E-3,-7.476806641E-4,3.001640788E-3
2.282790435E1,4.730224609E-3,-1.892089844E-3,-7.476806641E-4,5.149180052E-3
2.283040679E1,3.662109375E-3,2.441406250E-4,-1.815795898E-3,4.094846086E-3
2.283287871E1,3.662109375E-3,1.312255859E-3,-2.868652344E-3,4.833448746E-3
2.283538116E1,1.541137695E-3,-1.892089844E-3,-1.815795898E-3,3.041746886E-3
2.283785308E1,4.730224609E-3,-8.239746094E-4,-2.868652344E-3,5.593131974E-3
2.284035552E1,3.662109375E-3,2.441406250E-4,-7.476806641E-4,3.745620922E-3
2.284282744E1,1.541137695E-3,-8.239746094E-4,3.204345703E-4,1.776715471E-3
2.284532989E1,2.593994141E-3,-1.892089844E-3,-7.476806641E-4,3.296640101E-3
2.284780181E1,5.798339844E-3,-8.239746094E-4,-1.815795898E-3,6.131622448E-3
2.285030425E1,4.730224609E-3,2.441406250E-4,-1.815795898E-3,5.072646671E-3
2.285280669E1,3.662109375E-3,1.312255859E-3,-1.815795898E-3,4.293037999E-3
2.285527862E1,2.593994141E-3,-8.239746094E-4,-1.815795898E-3,3.271827395E-3
2.285778106E1,4.730224609E-3,-8.239746094E-4,-7.476806641E-4,4.859319437E-3
2.286025298E1,4.730224609E-4,-1.892089844E-3,3.204345703E-4,1.976469716E-3
2.286275542E1,3.662109375E-3,2.441406250E-4,3.204345703E-4,3.684199782E-3
2.286522735E1,3.662109375E-3,-1.892089844E-3,-1.815795898E-3,4.504238426E-3
2.286772979E1,3.662109375E-3,-8.239746094E-4,-1.815795898E-3,4.169783445E-3
2.287020171E1,4.730224609E-4,-1.892089844E-3,3.204345703E-4,1.976469716E-3
2.287270415E1,3.662109375E-3,-8.239746094E-4,3.204345703E-4,3.767314368E-3
2.287520660E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.287767852E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.288018096E1,4.730224609E-3,1.312255859E-3,-2.868652344E-3,5.685614001E-3
2.288265288E1,1.541137695E-3,-8.239746094E-4,-3.936767578E-3,4.307223992E-3
2.288515533E1,1.541137695E-3,-2.944946289E-3,-7.476806641E-4,3.406881333E-3
2.288762725E1,1.541137695E-3,-4.013061523E-3,-1.815795898E-3,4.666570789E-3
2.289012969E1,2.593994141E-3,1.312255859E-3,-1.815795898E-3,3.427526191E-3
2.289260162E1,1.541137695E-3,1.312255859E-3,-1.815795898E-3,2.719234374E-3
2.289510406E1,1.541137695E-3,-8.239746094E-4,3.204345703E-4,1.776715471E-3
2.289757598E1,2.593994141E-3,2.441406250E-4,3.204345703E-4,2.625088296E-3
2.290007842E1,2.593994141E-3,2.380371094E-3,1.388549805E-3,3.784579594E-3
2.290258086E1,1.541137695E-3,1.312255859E-3,-7.476806641E-4,2.157810745E-3
2.290505279E1,1.541137695E-3,2.441406250E-4,-2.868652344E-3,3.265559111E-3
2.290752471E1,2.593994141E-3,-8.239746094E-4,3.204345703E-4,2.740514199E-3
2.291002715E1,3.662109375E-3,-1.892089844E-3,-7.476806641E-4,4.189281015E-3
2.291252959E1,3.662109375E-3,-1.892089844E-3,3.204345703E-4,4.134456115E-3
2.291500152E1,4.730224609E-3,-8.239746094E-4,2.456665039E-3,5.393436949E-3
2.291750396E1,2.593994141E-3,-8.239746094E-4,1.388549805E-3,3.055455828E-3
2.291997588E1,3.662109375E-3,2.441406250E-4,-7.476806641E-4,3.745620922E-3
2.292247832E1,5.798339844E-3,1.312255859E-3,3.204345703E-4,5.953607201E-3
2.292495025E1,4.730224609E-3,-8.239746094E-4,-7.476806641E-4,4.859319437E-3
2.292745269E1,2.593994141E-3,-8.239746094E-4,-1.815795898E-3,3.271827395E-3
2.292992461E1,2.593994141E-3,-8.239746094E-4,-7.476806641E-4,2.822546038E-3
2.293242705E1,2.593994141E-3,2.441406250E-4,-7.476806641E-4,2.710615543E-3
2.293492950E1,3.662109375E-3,1.312255859E-3,-1.815795898E-3,4.293037999E-3
2.293740142E1,5.798339844E-3,2.441406250E-4,-7.476806641E-4,5.851442212E-3
2.293990386E1,2.593994141E-3,-8.239746094E-4,-2.868652344E-3,3.954352795E-3
2.294240630E1,5.798339844E-3,-8.239746094E-4,3.204345703E-4,5.865352284E-3
2.294487823E1,3.082275391E-3,1.678466797E-3,1.983642578E-4,3.515255432E-3
2.294735015E1,-1.220703125E-4,6.103515625E-4,-8.697509766E-4,1.069531183E-3
2.294985259E1,9.460449219E-4,-1.525878906E-3,1.983642578E-4,1.806282317E-3
2.295232452E1,3.082275391E-3,6.103515625E-4,1.266479492E-3,3.387760458E-3
2.295482696E1,2.014160156E-3,6.103515625E-4,1.983642578E-4,2.113934375E-3
2.295729888E1,-1.220703125E-4,-1.525878906E-3,1.983642578E-4,1.543553037E-3
2.295980132E1,-1.220703125E-4,-1.525878906E-3,-8.697509766E-4,1.760589208E-3
2.296230376E1,-1.220703125E-4,-4.577636719E-4,2.334594727E-3,2.382179942E-3
2.296477569E1,9.460449219E-4,6.103515625E-4,2.334594727E-3,2.591883979E-3
2.296727813E1,9.460449219E-4,1.678466797E-3,2.334594727E-3,3.026976102E-3
2.296975005E1,-1.220703125E-4,-1.525878906E-3,1.266479492E-3,1.986750589E-3
2.297225249E1,9.460449219E-4,1.678466797E-3,1.266479492E-3,2.305693407E-3
2.297472442E1,9.460449219E-4,3.799438477E-3,1.983642578E-4,3.920469629E-3
2.297719634E1,3.082275391E-3,-2.578735352E-3,1.983642578E-4,4.023635915E-3
2.297969878E1,4.150390625E-3,-2.578735352E-3,1.266479492E-3,5.047731041E-3
2.298220122E1,9.460449219E-4,6.103515625E-4,1.266479492E-3,1.694550185E-3
2.298467315E1,-1.174926758E-3,-1.525878906E-3,1.983642578E-4,1.936003022E-3
2.298717559E1,9.460449219E-4,-2.578735352E-3,-1.922607422E-3,3.352804245E-3
2.298967803E1,2.014160156E-3,1.678466797E-3,-1.922607422E-3,3.251232262E-3
2.299214996E1,3.082275391E-3,-1.525878906E-3,1.983642578E-4,3.445007460E-3
2.299465240E1,-1.220703125E-4,-4.577636719E-4,-8.697509766E-4,9.904117839E-4
2.299712432E1,-2.243041992E-3,-1.525878906E-3,-8.697509766E-4,2.848861277E-3
2.299962676E1,-1.174926758E-3,-1.525878906E-3,2.334594727E-3,3.026399157E-3
2.300212920E1,2.014160156E-3,1.678466797E-3,1.266479492E-3,2.911711220E-3
2.300460113E1,-1.174926758E-3,2.746582031E-3,1.983642578E-4,2.993912844E-3
2.300707305E1,-1.220703125E-4,6.103515625E-4,-8.697509766E-4,1.069531183E-3
2.300957549E1,9.460449219E-4,6.103515625E-4,-8.697509766E-4,1.422672410E-3
2.301204742E1,-2.243041992E-3,1.678466797E-3,1.983642578E-4,2.808529250E-3
2.301454986E1,-1.174926758E-3,-4.577636719E-4,-8.697509766E-4,1.531818275E-3
2.301702178E1,-2.243041992E-3,-4.577636719E-4,-1.922607422E-3,2.989515723E-3
2.301952422E1,9.460449219E-4,6.103515625E-4,-1.922607422E-3,2.227992218E-3
2.302202666E1,3.082275391E-3,1.678466797E-3,2.334594727E-3,4.215211135E-3
2.302449859E1,-1.220703125E-4,-1.525878906E-3,1.266479492E-3,1.986750589E-3
2.302700103E1,3.082275391E-3,-4.577636719E-4,-8.697509766E-4,3.235187154E-3
2.302947295E1,2.014160156E-3,1.678466797E-3,2.334594727E-3,3.510615966E-3
2.303197539E1,-1.220703125E-4,2.746582031E-3,2.334594727E-3,3.606791726E-3
2.303447784E1,9.460449219E-4,6.103515625E-4,1.983642578E-4,1.143187825E-3
2.303694976E1,9.460449219E-4,-2.578735352E-3,-1.922607422E-3,3.352804245E-3
2.303942168E1,-1.220703125E-4,-4.577636719E-4,-1.922607422E-3,1.980118188E-3
2.304192412E1,9.460449219E-4,1.678466797E-3,1.266479492E-3,2.305693407E-3
